city,scenario,severity,feat_n_nodes,feat_n_edges,feat_avg_degree,feat_degree_std,feat_max_degree,feat_avg_clustering,feat_transitivity,feat_assortativity,feat_density,feat_giant_component_frac,feat_approx_aspl,feat_modularity,feat_bridge_frac,feat_tunnel_frac,feat_major_highway_frac,feat_bc_mean,feat_bc_std,met_avg_ratio,met_median_ratio,met_pct_disconnected,met_n_removed_edges,met_n_pairs,label_resilience_score
"Chicago, Illinois, USA",Targeted Attack (Top k%),0.1,29362.0,48731.0,3.3193242967100334,0.8661535076708076,7.0,0.0260526238967762,0.025486142515666388,0.1977299916489142,0.00011305215410612832,1.0,17511.53345240898,0.9591820046385858,0.011134875883077322,0.007246095015879189,0.23292501134227753,0.0019783837367836356,0.01117500526528895,2.1989475629904534,1.578551983149998,18.333333333333332,7439,60,0.4547630042801259
"Chicago, Illinois, USA",Targeted Attack (Top k%),0.2,29362.0,48731.0,3.3193242967100334,0.8661535076708076,7.0,0.0260526238967762,0.025486142515666388,0.1977299916489142,0.00011305215410612832,1.0,17511.53345240898,0.9591820046385858,0.011134875883077322,0.007246095015879189,0.23292501134227753,0.0019783837367836356,0.01117500526528895,3.4338054267017197,2.6088325749803385,45.0,15105,60,0.29122209203348254
"Chicago, Illinois, USA",Targeted Attack (Top k%),0.3,29362.0,48731.0,3.3193242967100334,0.8661535076708076,7.0,0.0260526238967762,0.025486142515666388,0.1977299916489142,0.00011305215410612832,1.0,17511.53345240898,0.9591820046385858,0.011134875883077322,0.007246095015879189,0.23292501134227753,0.0019783837367836356,0.01117500526528895,4.831314021574403,5.0,95.0,22675,60,0.206983026881396
"Chicago, Illinois, USA",Random Failure,0.05,29362.0,48731.0,3.3193242967100334,0.8661535076708076,7.0,0.0260526238967762,0.025486142515666388,0.1977299916489142,0.00011305215410612832,1.0,17511.53345240898,0.9591820046385858,0.011134875883077322,0.007246095015879189,0.23292501134227753,0.0019783837367836356,0.01117500526528895,1.1528829611905007,1.0772863760631055,1.6666666666666667,3857,60,0.8673907358014648
"Chicago, Illinois, USA",Random Failure,0.1,29362.0,48731.0,3.3193242967100334,0.8661535076708076,7.0,0.0260526238967762,0.025486142515666388,0.1977299916489142,0.00011305215410612832,1.0,17511.53345240898,0.9591820046385858,0.011134875883077322,0.007246095015879189,0.23292501134227753,0.0019783837367836356,0.01117500526528895,1.3611525424383808,1.2024036697213942,3.3333333333333335,7714,60,0.7346715146331734
"Chicago, Illinois, USA",Random Failure,0.2,29362.0,48731.0,3.3193242967100334,0.8661535076708076,7.0,0.0260526238967762,0.025486142515666388,0.1977299916489142,0.00011305215410612832,1.0,17511.53345240898,0.9591820046385858,0.011134875883077322,0.007246095015879189,0.23292501134227753,0.0019783837367836356,0.01117500526528895,2.2713971496690712,1.6173345481333805,20.0,15429,60,0.44025766262218563
"Chicago, Illinois, USA",Random Failure,0.3,29362.0,48731.0,3.3193242967100334,0.8661535076708076,7.0,0.0260526238967762,0.025486142515666388,0.1977299916489142,0.00011305215410612832,1.0,17511.53345240898,0.9591820046385858,0.011134875883077322,0.007246095015879189,0.23292501134227753,0.0019783837367836356,0.01117500526528895,4.385307286763752,5.0,75.0,23143,60,0.2280341911314441
"Pittsburgh, Pennsylvania, USA",Bridge Collapse,0.05,9122.0,12988.0,2.8476211357158516,0.9833180687446865,7.0,0.040665163236967665,0.0464212534444994,0.10162172038143094,0.0003122049266216261,1.0,8071.034926179103,0.9508275637913239,0.01926075778648797,0.002233742150292915,0.1636532220676866,0.003705069172573004,0.012948360925140335,3.929159145914775,5.0,71.66666666666667,457,60,0.25450738004331536
"Pittsburgh, Pennsylvania, USA",Bridge Collapse,0.1,9122.0,12988.0,2.8476211357158516,0.9833180687446865,7.0,0.040665163236967665,0.0464212534444994,0.10162172038143094,0.0003122049266216261,1.0,8071.034926179103,0.9508275637913239,0.01926075778648797,0.002233742150292915,0.1636532220676866,0.003705069172573004,0.012948360925140335,3.929159145914775,5.0,71.66666666666667,457,60,0.25450738004331536
"Pittsburgh, Pennsylvania, USA",Bridge Collapse,0.2,9122.0,12988.0,2.8476211357158516,0.9833180687446865,7.0,0.040665163236967665,0.0464212534444994,0.10162172038143094,0.0003122049266216261,1.0,8071.034926179103,0.9508275637913239,0.01926075778648797,0.002233742150292915,0.1636532220676866,0.003705069172573004,0.012948360925140335,3.929159145914775,5.0,71.66666666666667,457,60,0.25450738004331536
"Pittsburgh, Pennsylvania, USA",Bridge Collapse,0.3,9122.0,12988.0,2.8476211357158516,0.9833180687446865,7.0,0.040665163236967665,0.0464212534444994,0.10162172038143094,0.0003122049266216261,1.0,8071.034926179103,0.9508275637913239,0.01926075778648797,0.002233742150292915,0.1636532220676866,0.003705069172573004,0.012948360925140335,3.929159145914775,5.0,71.66666666666667,457,60,0.25450738004331536
